CellLabel	Distance[µm]	DAPI	MTCOI	SDHA
Neg5	175.44	1498.4	92.8	438.4
Neg5	175.763	1617.2	102.4	343.2
Neg5	176.085	1605.8	110	310.2
Neg5	176.408	1885.8	120.2	301.4
Neg5	176.73	2235.4	131	312.2
Neg5	177.053	2135.8	130.6	365
Neg5	177.375	2073.6	110.4	387.2
Neg5	177.698	1715.6	94.2	404
Neg5	178.02	883.4	98.6	475.4
Neg5	178.343	526.2	91	486.8
Neg5	178.665	279.6	90	519.8
Neg5	178.988	139.6	90.6	557.8
Neg5	179.31	86	91.8	650.4
Neg5	179.633	73.6	96.2	709
Neg5	179.955	69	98.2	822
Neg5	180.278	66.4	99	931
Neg5	180.6	64	99	1080
Neg5	180.923	66.2	104.2	1212.4
Neg5	181.245	66	107.2	1372.6
Neg5	181.568	64	109.2	1478.2
Neg5	181.89	64	98.6	1426.6
Neg5	182.213	64.4	103.2	1250.8
Neg5	182.535	67.6	106	1133.4
Neg5	182.858	65.6	107.2	1049
Neg5	183.18	69.4	110.6	988.2
Neg5	183.503	68.6	116.6	904.4
Neg5	183.825	69.6	116.8	866.8
Neg5	184.148	70	110	915.4
Neg5	184.47	75.2	108.8	930
Neg5	184.793	76.2	101.4	868.8
Neg5	185.115	82.8	101.6	794.4
Neg5	185.438	94.8	98	713.4
Neg5	185.76	113.6	101.2	710
Neg5	186.083	140.2	106.6	786.2
Neg5	186.405	194.8	120.4	886.2
Neg5	186.728	239.8	128.6	1030.6
Neg5	187.05	301.6	127.4	1192.2
Neg5	187.373	343.6	109.6	1251.4
Neg5	187.695	381.4	109	1215.8
Neg5	188.018	410.6	102.8	1183.4
Neg5	188.34	281.6	99.4	1157.2
Neg5	188.663	288.8	95.4	1146.6
Neg5	188.985	301.2	97.8	1110.8
Neg5	189.308	304.4	101	1088.4
Neg5	189.63	221	98.2	1010.4
Neg5	189.953	220.8	95.2	929.6
Neg5	190.275	220.8	95.2	929.6
Neg5	190.598	212.4	96.8	892.8
Neg5	190.92	192.6	93.2	859.4
Neg5	191.243	121.8	93.2	742
Neg5	191.565	116	101	751.6
Neg5	191.888	105	89.4	757.8
Neg5	192.21	99.2	86	726.2
Neg5	192.533	91.4	87.4	571.8
Neg5	192.855	82.2	88	343.8
Neg5	193.178	82	91	298.6
Neg5	193.5	81.4	99	284.4
Neg5	193.823	80	88	288
Neg5	194.145	80	85.4	304.4
Neg5	194.468	78.4	84.2	299.2
Neg5	194.79	74.4	83.4	311
Neg5	195.113	73.2	86.6	347.8
Neg5	195.435	72	90.8	405.2
Neg5	195.758	65	85.8	476.2
Neg5	196.08	65	87.6	582.2
Neg5	196.403	63.6	85.4	659.4
Neg5	196.725	63.8	86.8	730.8
Neg5	197.048	61	89.8	804.2
Neg5	197.37	60.8	85.8	765.2
Neg5	197.693	61.2	85.6	757.8
Neg5	198.015	58.4	88.4	745
Neg5	198.338	64.8	87.2	675.4
Neg5	198.66	59.8	87	642
Neg5	198.983	63.6	85.4	612
Neg5	199.305	58.2	88.6	572.4
Neg5	199.628	59.2	86.6	593.2
Neg5	199.95	56.6	83	561.8
Neg5	200.273	57	78.4	423.4
Neg5	200.595	58.6	77.2	354.4
Neg5	200.918	59	80.4	314.4
Neg5	201.24	60.4	80.8	273.8
Neg5	201.563	58	83.2	291
Neg5	201.885	61	86	314.4
Neg5	202.208	58.6	84.6	343.6
Neg5	202.53	56.8	89.4	421.8
Neg5	202.853	59.2	81.6	471.8
Neg5	203.175	59.8	85.8	526.8
Neg5	203.498	55	87.8	608.4
Neg5	203.82	56.4	80	550.6
Neg5	204.143	57.8	86.8	577
Neg5	204.465	58.2	83.2	588.4
Neg5	204.788	55	80.2	462.6
Neg5	205.11	55.6	82.2	447
Neg5	205.433	58	80.2	372.4
Neg5	205.755	56.6	79	378.8
Neg5	206.078	56.6	82.8	377
Neg5	206.4	57.4	86.4	427.8
Neg5	206.723	55.8	90.4	516.6
Neg5	207.045	56.8	85.8	582
Neg5	207.368	55.6	92.6	665.4
Neg5	207.69	55.8	86.2	621
Neg5	208.013	58.8	85.2	588.4
Neg5	208.335	57.6	88.6	615.2
Neg5	208.658	55.6	97.6	546.2
Neg5	208.98	55.2	101	636.8
Neg5	209.303	59	93	714.8
Neg5	209.625	56.4	91.4	790.2
Neg5	209.948	54.4	84.4	636.2
Neg5	210.27	58.6	86.2	612.2
Neg5	210.593	58	83.2	589.6
Neg5	210.915	53.2	82	512.6
Neg5	211.238	58.2	81.2	455.8
Neg5	211.56	54	81.2	485.2
Neg5	211.883	55	83.6	462.4
Neg5	212.205	56	86.2	521.8
Neg5	212.528	58.2	86.6	498
Neg5	212.85	57	89	569.8
Neg5	213.173	55.8	86.2	543
Neg5	213.495	57.2	87.4	582.2
Neg5	213.818	56.4	85.6	562.4
Neg5	214.14	55.2	87.2	569.4
Neg5	214.463	54.6	92	592.4
Neg5	214.785	59.2	94	596
Neg5	215.108	59.6	90.8	644.2
Neg5	215.43	57	94.8	674.6
Neg5	215.753	58	100.2	703.8
Neg5	216.075	55.2	95.8	661.2
Neg5	216.398	58.6	100.4	653.2
Neg5	216.72	59	110.8	730.2
Neg5	217.043	60.8	107.4	745.6
Neg5	217.365	58	105.4	720.6
Neg5	217.688	59	96	636
Neg5	218.01	57.4	91.4	618.6
Neg5	218.333	57.4	91.4	618.6
Neg5	218.655	57	99.4	664.6
Neg5	218.978	60	93.4	720
Neg5	219.3	58	101.2	842.4
Neg5	219.623	59.6	101.2	881.4
Neg5	219.945	60.8	105.4	1042.2
Neg5	220.268	61.8	108.4	1192.4
Neg5	220.59	59.6	108.6	1226.8
Neg5	220.913	63.8	110.8	1347.6
Neg5	221.235	60.8	110	1432.8
Neg5	221.558	66.2	108	1429.4
Neg5	221.88	62.6	107	1464
Neg5	222.203	65	104.6	1383.2
Neg5	222.525	65	104.4	1330.4
Neg5	222.848	65	104.6	1231.4
Neg5	223.17	65.8	105.4	1167.2
Neg5	223.493	65.8	103.6	1038.2
Neg5	223.815	64.4	105.8	1012
Neg5	224.138	63.2	109.4	1005.6
Neg5	224.46	66.2	106	937
Neg5	224.783	70	111.8	915.4
Neg5	225.105	72.4	114.8	972
Neg5	225.428	74	109	947.8
Neg5	225.75	75.4	118	1035.4
Neg5	226.073	74.6	125.6	1151
Neg5	226.395	72	129.4	1305.8
Neg5	226.718	76	126.6	1404.2
Neg5	227.04	71.8	133.8	1524.2
Neg5	227.363	74.6	118.4	1499.2
Neg5	227.685	74.6	118.4	1499.2
Neg5	228.008	79.2	112.4	1523.6
Neg5	228.33	88.2	117.6	1571.4
Neg5	228.653	98.4	123.4	1857
Neg5	228.975	99.2	123.8	1876
Neg5	229.298	113.4	119.2	1883
Neg5	229.62	125.8	114	1677.4
Neg5	229.943	145.2	116.4	1561.6
Neg5	230.265	165.6	110.4	1623
Neg5	230.588	199.8	112.6	1475.8
Neg5	230.91	303	115	1459
Neg5	231.233	419.4	108	1487.6
Neg5	231.555	745.2	109.6	1500.2
Neg5	231.878	939	113.2	1436
Neg5	232.2	1438.6	112.4	1382
Neg5	232.523	1666.6	117	1311
Neg5	232.845	1983	114.4	1347.2
Neg5	233.168	2044.8	104.2	1173.2
Neg5	233.49	2210.6	94	1025.2
Neg5	233.813	2110.8	86.2	842.6
Neg5	234.135	2110.8	86.2	842.6
Neg5	234.458	1902	88.4	786
Neg5	234.78	1762.2	90.2	687
Neg5	235.103	1704.8	91.4	764.2
Neg5	235.425	1520.8	89	798.2
Neg5	235.748	1362.8	91.4	910.8
Neg5	236.07	1106.4	92.2	1001
Neg5	236.393	1131.4	90.2	935.8
Neg5	236.715	914	93.6	844.4
Neg5	237.038	777.4	93.2	838
Neg5	237.36	485.8	90.4	734.4
Neg5	237.683	339.2	91.2	707
Neg5	238.005	219.8	87.4	625.2
Neg5	238.328	93.4	91.4	570.2
Neg5	238.65	73.6	95.2	527.6
Neg5	238.973	75.2	93.4	497.2
Neg5	239.295	73	88.4	488.2
Neg5	239.618	65.8	94	547
Neg5	239.94	63.8	93.2	618.6
Neg5	240.263	64.2	96.4	678.4
Neg5	240.585	63.4	93	742.6
Neg5	240.908	64	102	787.8
Neg5	241.23	62.8	100.2	779.6
Neg5	241.553	62.8	94.4	783
Neg5	241.875	60.4	97.8	833.6
Neg5	242.198	58.6	99.2	896.4
Neg5	242.52	60.8	102	873
Neg5	242.843	57.4	99.2	878.6
Neg5	243.165	56.8	101.8	938.6
Neg5	243.488	57.8	100	982.8
Neg5	243.81	57.8	100	982.8
Neg5	244.133	56.6	104	977.4
Neg5	244.455	57	97.6	1009.8
Neg5	244.778	58	110	1084.2
Neg5	245.1	59.4	108.2	1133
Neg5	245.423	62.6	110.4	1166.6
Neg5	245.745	60.2	107.4	1234.2
Neg5	246.068	58.6	108	1264.8
Neg5	246.39	62.6	102.2	1399.4
Neg5	246.713	56.8	107	1436.6
Neg5	247.035	58.8	110.4	1639.4
Neg5	247.358	60.8	113.8	1887.6
Neg5	247.68	61.2	113.6	2061.2
Neg5	248.003	60.6	110	2007.8
Neg5	248.325	59.8	116.8	2194.6
Neg5	248.648	62.4	116.4	2212.2
Neg5	248.97	61	117.2	2218.6
Neg5	249.293	63.8	116.4	2124.8
Neg5	249.615	63.8	116.4	2124.8
Neg5	249.938	62.2	114.2	1980.8
Neg5	250.26	65	113.6	1882.8
Neg5	250.583	63.8	117	1843.4
Neg5	250.905	65.4	110.6	1869.4
Neg5	251.228	66.8	114.8	1826.6
Neg5	251.55	68.2	115.2	1983
Neg5	251.873	68.2	118.2	2266.2
Neg5	252.195	68.2	112	2350.4
Neg5	252.518	66.6	112.6	2532
Neg5	252.84	63.2	114.6	2466
Neg5	253.163	64.8	119.4	2453
Neg5	253.485	63.6	113	2276.8
Neg5	253.808	63.4	117.4	1894
Neg5	254.13	66.6	111	1659
Neg5	254.453	66.6	111	1659
Neg5	254.775	64.6	108.6	1691
Neg5	255.098	64.2	106.2	1721.8
Neg5	255.42	65.6	111.2	1879.8
Neg5	255.743	70.6	114.8	1920.4
Neg5	256.065	64.6	115.2	1838.8
Neg5	256.388	68.6	113.2	1791.8
Neg5	256.71	65.2	110.8	1548.2
Neg5	257.033	67.2	110.4	1545
Neg5	257.355	63.2	113	1650.4
Neg5	257.678	65.8	116.4	1825.6
Neg5	258	64.8	119.6	1991.4
Foci1	0	76.2	532.6	802
Foci1	0.323	75.4	587.2	752.6
Foci1	0.645	75.6	477.8	652.4
Foci1	0.968	68.4	351.2	552
Foci1	1.29	72.6	278.2	488
Foci1	1.613	69.2	286.4	529
Foci1	1.935	69.2	286.4	529
Foci1	2.258	70.2	303.2	558.8
Foci1	2.58	70	442.8	645.8
Foci1	2.903	66.2	536.8	640.4
Foci1	3.225	71.4	623.4	665.8
Foci1	3.548	68.2	569.2	637.2
Foci1	3.87	69.4	360.6	483
Foci1	4.193	67.4	275.8	383.2
Foci1	4.515	67.2	230.8	345
Foci1	4.838	67.2	230.8	345
Foci1	5.16	65	207.6	346.8
Foci1	5.483	69.8	216.6	332.4
Foci1	5.805	61.2	239	322.8
Foci1	6.128	63.8	256.2	317
Foci1	6.45	66.6	244.2	291.8
Foci1	6.773	64.6	219.6	331.2
Foci1	7.095	66.8	244.2	350.2
Foci1	7.418	66.2	281.4	406.4
Foci1	7.74	64.6	327.4	473.2
Foci1	8.063	68.2	395.8	526.6
Foci1	8.385	68	468.4	585.6
Foci1	8.708	69	457.4	556.8
Foci1	9.03	68.4	427	534.4
Foci1	9.353	68.4	427	534.4
Foci1	9.675	67.8	394.2	428.6
Foci1	9.998	67.4	394.6	446.4
Foci1	10.32	70.2	409.4	480.8
Foci1	10.643	70	506	528.4
Foci1	10.965	71.6	621.6	567.2
Foci1	11.288	74.4	554.8	537.2
Foci1	11.61	78	494.8	486.8
Foci1	11.933	76.8	409.4	451.6
Foci1	12.255	80	290.2	417.4
Foci1	12.578	82.6	280	450.4
Foci1	12.9	92.6	274	552
Foci1	13.223	109	340.2	879
Foci1	13.545	133.6	408.2	1174.8
Foci1	13.868	169.6	335.2	1235.8
Foci1	14.19	257.6	264.4	941.6
Foci1	14.513	371.8	322	687
Foci1	14.835	437.6	306.2	694.4
Foci1	15.158	696.8	290.2	610
Foci1	15.48	1100.6	219.4	532.2
Foci1	15.803	1690	219.4	524.2
Foci1	16.125	2365.6	250.8	586.6
Foci1	16.448	2573.8	276	660
Foci1	16.77	2573.8	276	660
Foci1	17.093	2793.6	379.8	704
Foci1	17.415	3212.8	480.2	723
Foci1	17.738	3422.2	517	731.6
Foci1	18.06	3378.2	422	622.4
Foci1	18.383	3573.6	338.2	471.2
Foci1	18.705	3581	347.2	450.4
Foci1	19.028	3512.6	246.8	462
Foci1	19.35	3564	187.8	590
Foci1	19.673	3401.4	192.8	625.8
Foci1	19.995	3325.4	183.4	753.4
Foci1	20.318	3184.2	204.6	715.8
Foci1	20.64	3271.4	170.2	677.6
Foci1	20.963	3407.2	157.6	574.8
Foci1	21.285	3398.4	157	577
Foci1	21.608	3584.6	148.8	506.2
Foci1	21.93	3789.4	141	707.6
Foci1	22.253	3789.4	141	707.6
Foci1	22.575	3781.6	149.2	966
Foci1	22.898	3831.4	154	879.2
Foci1	23.22	3799.2	161.8	980.6
Foci1	23.543	3634	176.6	982.8
Foci1	23.865	3453.6	185	1007.8
Foci1	24.188	3453.6	185	1007.8
Foci1	24.51	3399.8	187.8	1050.8
Foci1	24.833	3318.4	183	1042.4
Foci1	25.155	3086.8	189.8	741
Foci1	25.478	2674.2	218.8	673.4
Foci1	25.8	2318.6	256	752.2
Foci1	26.123	2211	215.6	862.2
Foci1	26.445	2240.2	212.4	837.6
Foci1	26.768	2290.6	183	728.2
Foci1	27.09	2142.6	200.6	649.6
Foci1	27.413	1973.2	200.8	699.4
Foci1	27.735	1973.2	200.8	699.4
Foci1	28.058	2023.8	208.4	663.4
Foci1	28.38	2021.4	194.2	573.8
Foci1	28.703	1719	208.8	497.6
Foci1	29.025	1298	226.2	513.6
Foci1	29.348	1040.2	247.4	519
Foci1	29.67	570.8	231	636.8
Foci1	29.993	402.6	255.8	849.4
Foci1	30.315	261.6	326.8	1258.2
Foci1	30.638	261.6	326.8	1258.2
Foci1	30.96	203.4	371.6	1353.6
Foci1	31.283	170.4	368	1157.2
Foci1	31.605	146.6	395.6	966
Foci1	31.928	119.2	392.2	766.8
Foci1	32.25	107	481.2	730.2
Foci1	32.572	96.2	503.8	753.8
Foci1	32.895	90.4	513.8	698.8
Foci1	33.218	80.8	481.2	654
Foci1	33.54	80.8	481.2	654
Foci1	33.863	86.4	494	642.8
Foci1	34.185	84.8	526.4	617
Foci1	34.508	86	468.8	578.6
Foci1	34.83	81.8	452.6	565
Foci1	35.153	87.4	425	460
Foci1	35.475	90	409.8	447.2
Foci1	35.798	87.2	423.6	446.6
Foci1	36.12	102.4	377	465.4
Foci1	36.443	102.4	377	465.4
Foci1	36.765	130.4	369.4	468.8
Foci1	37.088	146.4	356.4	478
Foci1	37.41	227	346.2	408
Foci1	37.733	242	312	368
Foci1	38.055	401	242.4	299.6
Foci1	38.378	373.2	231.4	284
Foci1	38.7	561.8	256.2	275.2
Foci1	39.023	561.8	256.2	275.2
Foci1	39.345	725.6	268.8	264.2
Foci1	39.668	600.6	269.2	271.4
Foci1	39.99	463.2	272	296.6
Foci1	40.313	455.4	278.2	376.2
Foci1	40.635	369.4	404.4	498.4
Foci1	40.958	442.2	667	655.2
Foci1	41.28	381.6	778.6	717.6
Foci1	41.603	290.6	760.2	667
Foci1	41.925	308.4	415.2	468
Foci1	42.248	237.8	352.6	462.8
Foci1	42.57	216.4	370.4	546.6
Foci1	42.893	216.4	370.4	546.6
Foci1	43.215	163.6	516.2	634
Foci1	43.538	151.6	561.4	624.2
Foci1	43.86	117	522.8	569.4
Foci1	44.183	101.8	460.2	503.4
Foci1	44.505	95.2	428.8	504
Foci1	44.828	86.2	573.2	568.8
Foci1	45.15	77.8	631.8	626.8
Foci1	45.473	74.8	567.6	554.2
Foci1	45.795	74.6	562.2	554
Foci1	46.118	72	586.2	573
Foci1	46.44	70	505.4	443
Foci1	46.763	68.2	518.6	453.2
Foci1	47.085	66.8	433.8	361
Foci1	47.408	68.4	411.6	352
Foci1	47.73	64.8	412.2	406.6
Foci1	48.053	63.6	378.4	411.8
Foci1	48.375	68.2	421.6	460.8
Foci1	48.698	67	448.6	476.8
Foci1	49.02	64.2	345	396.6
Foci1	49.343	63.2	331.8	402.4
Foci1	49.665	64.2	377.4	456.4
Foci1	49.988	65.2	498.4	641.4
Foci1	50.31	66.8	499.2	685.6
Foci1	50.633	64.6	482.4	636.2
Foci1	50.955	67.8	511	546.4
Foci1	51.278	68.4	363.6	411
Foci1	51.6	67.6	363	386.6
Foci1	51.923	64.6	354	363
Foci1	52.245	64.4	319	313.8
Foci1	52.568	65.8	337.4	351.6
Foci1	52.89	64	405.8	418.2
Foci1	53.213	64.2	431.4	413
Foci1	53.535	65.4	420.6	370.4
Foci1	53.858	64.2	425.6	339.6
Foci1	54.18	65.6	457.6	342.4
Foci1	54.503	63	341.6	264.4
Foci1	54.825	63	362.6	273.4
Foci1	55.148	63.8	313	284
Foci1	55.47	61.6	314.4	294
Foci1	55.793	62.2	339	315.6
Foci1	56.115	64.6	298.4	315.2
Foci1	56.438	61.4	315.4	362.4
Foci1	56.76	63.6	326	397
Foci1	57.083	67	379.2	486
Foci1	57.405	65	441.4	605.4
Foci1	57.728	66.4	459.2	650.2
Foci1	58.05	63.8	393.4	533.8
Foci1	58.373	62.2	387	474.8
Foci1	58.695	61.4	376.2	427.8
Foci1	59.018	64.6	326.8	386.6
Foci1	59.34	63.4	269.4	333
Foci1	59.663	63.8	246.4	284.2
Foci1	59.985	63.4	308.6	293.6
Foci1	60.308	64	417.6	351
Foci1	60.63	63.4	517.2	544.6
Foci1	60.953	65.4	440.6	655
Foci1	61.275	65.2	333.2	600.6
Foci1	61.598	66	252.6	466.8
Foci1	61.92	62.6	241.6	371.2
Foci1	62.243	65.6	259.8	347.8
Foci1	62.565	65.8	343	403
Foci1	62.888	64.2	430.6	492
Foci1	63.21	66.8	459.2	583.8
Foci1	63.533	67.6	370.8	657.2
Foci1	63.855	66.6	382	641
Foci1	64.177	66.2	392.8	620.4
Foci1	64.5	67.2	420.4	593
Foci1	64.823	72.2	418.6	628.4
Foci1	65.145	67.6	415.6	509.2
Foci1	65.468	65.2	430.6	532.2
Foci1	65.79	68.2	444.6	561.6
Foci1	66.113	68.2	441.6	544.8
Foci1	66.435	67.8	455.4	614.2
Foci1	66.758	64	549.8	718.6
Foci1	67.08	65.4	733.2	906
Foci1	67.403	65.6	895	1147.4
Foci1	67.725	64.8	921	1417.6
Foci1	68.048	65.8	796	1460.2
Foci1	68.37	67	558.6	1183
Foci1	68.693	67.8	492.4	938.4
Foci1	69.015	64.2	469	804.6
Foci1	69.338	63.8	501.8	751.8
Foci1	69.66	63.8	501.8	751.8
Foci1	69.983	68.2	572	837.2
Foci1	70.305	68.6	621.4	923.2
Foci1	70.628	65.2	647.4	911.4
Foci1	70.95	63.6	642	901.2
Foci1	71.273	65.4	589.2	870.4
Foci1	71.595	65	569.4	853
Foci1	71.918	65	569.4	853
Foci1	72.24	69.4	552.4	886.6
Foci1	72.563	68.6	606	983.4
Foci1	72.885	70.8	580.2	949.8
Foci1	73.208	70.6	594.8	820.2
Foci1	73.53	66.8	612.2	830.4
Foci1	73.853	66.8	618.6	808.8
Foci1	74.175	68.6	613.6	870.4
Foci1	74.498	68.2	566	758.4
Foci1	74.82	71.4	577.6	663.6
Foci1	75.143	68.6	561.8	689.4
Foci1	75.465	67.4	520.6	682.2
Foci1	75.788	64.8	469.2	650.6
Foci1	76.11	65.4	473.8	585.6
Foci1	76.433	66.6	452.4	557.2
Foci1	76.755	66.4	481	540
Foci1	77.078	62.8	486.2	600.4
Foci1	77.4	67.6	422	575.4
Foci1	77.723	66.8	413.8	547.8
Foci1	78.045	66	429.2	503.8
Foci1	78.368	63	461.4	505
Foci1	78.69	66	494.4	544.4
Foci1	79.013	66	494.4	544.4
Foci1	79.335	64.4	516.8	659.6
Foci1	79.658	65.2	544.4	641.2
Foci1	79.98	65	537.8	669
Foci1	80.303	65.4	511.6	723.8
Foci1	80.625	64.2	486.6	582.6
Foci1	80.948	64.8	593.6	585.6
Foci1	81.27	65.4	725.8	639.8
Foci1	81.593	67	782.6	780.8
Foci1	81.915	67	841.4	936.8
Foci1	82.238	65.8	811.4	1039.8
Foci1	82.56	69.2	781.4	1074.8
Foci1	82.883	64.6	680.4	963.2
Foci1	83.205	64.4	613.2	882.6
Foci1	83.528	63	522	794
Foci1	83.85	66.2	526.6	714.4
Foci1	84.173	69	674.6	674.2
Foci1	84.495	68.2	810.8	759.2
Foci1	84.818	70.4	776.2	921
Foci1	85.14	73.4	591.2	974.4
Foci1	85.463	77.2	556.8	835.8
Foci1	85.785	80.4	669.2	714.4
Foci1	86.108	77.4	849.6	763.6
Foci1	86.43	75.8	728.8	914.6
Foci1	86.753	78.4	548.2	885
Foci1	87.075	70.6	520	707.8
Foci1	87.398	72.4	491.6	648
Foci1	87.72	69.8	422.6	661.4
Foci1	88.043	66.6	502	639.4
Foci1	88.365	66.8	454	617.4
Foci1	88.688	66.8	347.2	589.4
Foci1	89.01	70.2	289	493.2
Foci1	89.333	72	276.4	390.2
Foci1	89.655	72	276.4	390.2
Foci1	89.978	73.6	286.8	371.2
Foci1	90.3	73.6	330.2	357.2
Foci1	90.623	79.8	455.4	417
Foci1	90.945	75.8	626.8	682.4
Foci1	91.268	77.6	568.4	793.8
Foci1	91.59	75.4	642.4	822.4
Foci1	91.913	81.4	660.8	839.8
Foci1	92.235	81.4	588	917.8
Foci1	92.558	80.8	511	786.4
Foci1	92.88	81.4	509.6	697.4
Foci1	93.203	80.6	452.6	667.2
Foci1	93.525	81.4	432	616.8
Foci1	93.848	84.4	429	557.4
Foci1	94.17	84.2	446.2	568.4
Foci1	94.493	89.4	456.2	596.4
Foci1	94.815	97	433.2	592.6
Foci1	95.138	95.6	450.2	583.6
Foci1	95.46	97.6	412.8	504.4
Foci1	95.783	106.2	483	522.6
Foci1	96.105	106.2	483	522.6
Foci1	96.428	119.8	535	508
Foci1	96.75	123.6	495.6	486.8
Foci1	97.073	138.2	401.6	434.8
Foci1	97.395	133.8	409	438.4
Foci1	97.718	157.6	486.8	538.4
Foci1	98.04	161.2	566.4	574.4
Foci1	98.363	193.6	523.6	612.6
Foci1	98.685	193.6	523.6	612.6
Foci1	99.008	226.8	463.6	491.4
Foci1	99.33	228.6	426	487.4
Foci1	99.653	273	315.2	449.2
Foci1	99.975	272.8	303.2	454.2
Foci1	100.298	331.6	350.2	507.4
Foci1	100.62	310	416.6	563.4
Foci1	100.943	377	412.6	567
Foci1	101.265	425.8	584.8	592
Foci1	101.588	419.2	712.2	682.4
Foci1	101.91	442.8	726.4	711.8
Foci1	102.233	648.6	698.6	841.8
Foci1	102.555	605.6	646	828.4
Foci1	102.878	490.4	680	786.6
Foci1	103.2	357	660.2	710.8
Foci1	103.523	316.6	583.2	668.6
Foci1	103.845	245.8	577.2	675
Foci1	104.168	197.2	592.4	686.6
Foci1	104.49	176.8	614	682.6
Foci1	104.813	176.8	614	682.6
Foci1	105.135	146.8	640.4	670
Foci1	105.458	123	733.8	698.6
Foci1	105.78	109.6	725.6	687
Foci1	106.103	100.8	673	677
Foci1	106.425	94	577.4	606.2
Foci1	106.748	92.8	429.6	506.2
Foci1	107.07	92.8	429.6	506.2
Foci1	107.393	84.2	560.8	502.8
Foci1	107.715	84.6	709.6	568.8
Foci1	108.038	82.2	654.4	509.4
Foci1	108.36	82.4	635.2	544.2
Foci1	108.683	92	796.8	707
Foci1	109.005	104.8	834.8	659.8
Foci1	109.328	172.2	734.8	540.6
Foci1	109.65	253	805.6	529.4
Foci1	109.973	422	728.6	476.2
Foci1	110.295	549	661	449.4
Foci1	110.618	598.2	831.4	571.4
Foci1	110.94	598.2	831.4	571.4
Foci1	111.263	624.6	780.2	577.4
Foci1	111.585	579.2	816.6	676.6
Foci1	111.908	514	774.4	714
Foci1	112.23	446.2	708.2	704.2
Foci1	112.553	549.6	565	598.2
Foci1	112.875	567	493	513
Foci1	113.198	793.6	469.4	437.8
Foci1	113.52	844.6	484.6	473.8
Foci1	113.843	935.6	549.2	519.6
Foci1	114.165	942.4	588.2	562.6
Foci1	114.488	835.8	582.6	607.8
Foci1	114.81	795.6	548.2	589.4
Foci1	115.133	648.8	478.6	524
Foci1	115.455	615	468	503.4
Foci1	115.778	451.2	445.4	412.6
Foci1	116.1	369.4	431.2	377.6
Foci1	116.423	293.2	440.6	363.8
Foci1	116.745	172.8	549.6	388
Foci1	117.068	113.8	567.4	420
Foci1	117.39	81	557	485.6
Foci1	117.713	74	589.6	465.2
Foci1	118.035	71.6	654	514.6
Foci1	118.358	70.2	721	549.4
Foci1	118.68	71	655.4	617.2
Foci1	119.003	71.2	639.4	615
Foci1	119.325	66.4	725.8	669.6
Foci1	119.648	66.4	725.8	669.6
Foci1	119.97	68	812.2	685.2
Foci1	120.293	66.4	871.2	717.8
Foci1	120.615	66.4	969.4	786.4
Foci1	120.938	65.2	942.2	766.2
Foci1	121.26	66.6	874.2	757.6
Foci1	121.583	65.2	653.4	708.6
Foci1	121.905	65	578	680
Foci1	122.228	62.6	477	593.4
Foci1	122.55	63.2	409.6	469
Foci1	122.873	64.2	429.8	447.8
Foci1	123.195	66.6	399.2	441.6
Foci1	123.518	65.2	414.6	407.2
Foci1	123.84	66	420.6	425
Foci1	124.163	66.2	359.2	372
Foci1	124.485	70.8	308.6	295.8
Foci1	124.808	69	293	261.4
Foci1	125.13	69.2	323.2	256.6
Foci1	125.453	69.8	329.8	255.6
Foci1	125.775	72.4	398.2	282
Foci1	126.098	68.4	352.2	316.4
Foci1	126.42	68.4	352.2	316.4
Foci1	126.743	75	379.8	344.2
Foci1	127.065	76.6	592.6	468
Foci1	127.388	76.2	601.6	560.6
Foci1	127.71	71.6	694.8	599.4
Foci1	128.033	71.6	741.4	728
Foci1	128.355	73.2	645.2	722.2
Foci1	128.678	75.6	578	583.2
Foci1	129	68	504.8	541.2
Foci1	129.322	73	463.6	483.4
Foci1	129.645	75.2	507.2	504.2
Foci1	129.968	73	533.6	582.2
Foci1	130.29	73	533.6	582.2
Foci1	130.613	75	352	493.6
Foci1	130.935	77.8	362.6	456.6
Foci1	131.258	76.2	367.2	455.2
Foci1	131.58	77.8	374.8	405.6
Foci1	131.903	79.6	454.8	447
Foci1	132.225	82.8	482.8	577.6
Foci1	132.548	82.8	482.8	577.6
Foci1	132.87	87.8	427.4	653.2
Foci1	133.193	86	347.2	578.8
Foci1	133.515	93	291.4	496.4
Foci1	133.838	84.8	299.4	500.6
Foci1	134.16	97.2	385	460.2
Foci1	134.483	96.4	424.4	464
Foci1	134.805	102.8	429	492.2
Foci1	135.128	97.8	482	496.2
Foci1	135.45	98.4	534.4	560.8
Foci1	135.773	101.4	552	658.4
Foci1	136.095	111.6	456	612.4
Foci1	136.418	107.4	437.6	552.4
Foci1	136.74	102.8	364.8	412.6
Foci1	137.063	107	364.4	391
Foci1	137.385	106.2	314.2	344.4
Foci1	137.708	108.6	365	353
Foci1	138.03	104.4	408.4	381
Foci1	138.353	103.2	381.8	388.6
Foci1	138.675	99.6	304.4	394.4
Foci1	138.998	94.6	280.6	375
Foci1	139.32	99.4	289.8	346.4
Foci1	139.643	93.8	333.4	360.2
Foci1	139.965	89.8	403	462.8
Foci1	140.288	84.2	382.4	464.2
Foci1	140.61	84.2	382.4	464.2
Foci1	140.933	79	485.8	474
Foci1	141.255	81	669.8	672.4
Foci1	141.578	72.4	650.6	707.2
Foci1	141.9	73.6	554.2	730.4
